Just Go With It,Romcom,Elaborate scheme,Maintaining a lie,Beach,Vacation,Fake family,Employer/employee,Hawaii,Remake,Single mom,Assistant,Ex-wife,Right woman was right under your nose,Transformation,Supermodel acting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedtime Stories,Hotel,Resort,Babysitting,Kids,Fantasy,Stories,Kids movie,Special effects,Big budget,Curmudgeon ,Man bonds with child,Loser protagonist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oh Lucy!,Japan,Tokyo,Underseen,Learning English,Japanese language,California,Travel,Unrequited love,Far from home,Funny,Tender,Charming,Low-key,Loneliness,Eccentrics,Female writer,Female director,Foreign director making movie about America,Runaway teen,Flawed female protagonist,Reckless behavior,Meandering,Revolution of self,Sisters,Bad sister,Freewheeling,Plaintive,Morbid,Search,Human comedy,Heartfelt,Joyful,Obsessive idealizaiton of romantic interest,Bittersweet ending,Depression,Tonal balance,,,,,,,,,,,,,,,,
Margaret,Teen girl protagonist,Tragic accident,Car crash,Guilt,Troubled teen,New York,Manhattan,Bratty heroine,Candid,Disarming,Post 9/11,Messy,Turbulent,Single mother,Absent father,Observant,Human behavior,Lawsuit,Privilege,In over one's head,Girl befriends older woman,Dialogue,Penetrating,Perceptive,Anger,Acting out,,,,,,,,,,,,,,,,,,,,,,,,,,
Foxy Brown,Blaxploitation,1970's,Black female protagonist,Badass female,Gory,Female revenge,Murdered boyfriend,Sexual exploitation,Black power,Violent,Bad movie,Cult,Prostitution ring,Cartoonish violence,Vigilante justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scooby-Doo,Based on a TV series,Special effects,Cartoonish,Mystery,Campy,Internet cult hit,Resort,Getting the gang back together,Monster,Posession,Evil villain,Weird,Goofy,Ridiculous,Voodoo,CGI,Retro,Dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Edgar,Based on real events,Historical,Politics,FBI,Intelligence services,Portrait of a great man,Repressed homosexuality,Public image,Antihero,Conservativism,Biopic,Actor directing,Long timespan,Period piece,Period detail,Cold war,Relationship,Personal life,Psychological portrait,Historical revisionism,Non-linear,Visually dark,Sexually ambiguous,Chaste,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Your Eyes,Romance,Supernatural,Telepathy,Psychic connection,Seeing through someone else's eyes,Hazy,Ex-con,High concept,Indie,Joss Whedon,Mental illness,Sweet,Low budget,Gaslighting husband,Dialogue-heavy,Emotional affair,Soulmates,Guy saves girl,Intimate,Earnest,Sensitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carnage,Based on a stage play,Huis clos,One night,Parenting,Couples,Behaving badly,Escalating emotion,Swift,Spry,Brooklyn,Bourgeois,White people,Dialogue-heavy,Caricatures,Claustrophobic,Trapped,Aggression,Losing one's composure,Narcissism,Profane,Real estate envy,Seedy underbelly,Sadistic,Devolving into chaos,Shouty,Anger,Erosion of social conventions,Important Director,,,,,,,,,,,,,,,,,,,,,,,,
The Pretty One,Sisters,Twins,Death of sibling,Tragic accident,Amnesia,Misunderstanding,Fake identity,Transformation,Actor playing multiple characters,High concept,Female writer,Female director,Indie,Romcom,Sunny,Banter,Sweet,Airy,Teary,Insecurity,Coming of age,Small,Sheltered girl goes out into the world,Hipsters,California,Grief,Oddball,Ghoulish,Sincere,Surface-level,Directorial debut,,,,,,,,,,,,,,,,,,,,,
Not Suitable For Children,Australia,Australian,Foreign,Romcom,Amiable,Slacker protagonist,Sydney,Raunchy,House party,Cancer,Trying to have a kid,Manchild,Grimy,Business arrangement,Realizing you're in love with your best friend,Male angst,Directorial debut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlie St. Cloud,Supernatural,Hallucinations,Psychic connection,Death of a sibling,Grief,Guilt,Loner protagonist,Coast,Boats,Sailing,Cemetery,Silly premise,Twist,Romance,Pacific Northwest,Ghost,Brothers,Guy saves girl,Landscape,Small town,Mawkish,Sentimental,Ghoulish,Creepy,Big storm,Girl in physical peril,Pretty,,,,,,,,,,,,,,,,,,,,,,,,,
The Man in the Moon,Boy next door,Boy comes between sisters,First love,Rural,Sisters,Tragic accident,Old-fashioned,Farm,The south,Warm,Tender,Gentle,Wholesome,Female writer,Family,Tearful,1950's,Period piece,Coming of age,Summer,Fresh,Bittersweet ending,Big emotions,Heartbreaking,Touching,Intimacy,Chemistry,Pure,Sincere,Poetic,,,,,,,,,,,,,,,,,,,,,,
The Way We Were,Rise and fall of a relationship,Long timespan,Bittersweet ending,Culture clash,Unlikely pairing,Hollywood,Selling out,Black list,Period piece,Political activist,Disappointing husband,Marriage,Divorce,WASPs,Painful,Talky,Moody,Nostalgic,LIberal woman vs. conservative man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amnesia,Ibiza,1990's,Period piece,DJ,Spain,Coast,Beach,Summer,Older woman/younger man,English/German language,Holocaust rememberance,Vistas,Island,Real estate envy,Generational divide,Unconventional romance,Unlikely pairing,Unlikely friendship,Plot-lite,Secrets,Conversational,Historical memory,Expats,Languorous,Secret identity,Placid,Contemplative,Plainspoken,Righteous indignation,Discovery about parents,Personal,Late middle aged female protagonist,,,,,,,,,,,,,,,,,,,,
Things to Come,Middle aged female protagonist,French,Paris,France,French language,Female writer,Female director,Professor,Internal journey,Passage of time,Divorce,Husband leaves,Major life changes,Philosophizing,Idealism,Ordinary life,Textured,Philosophy,French countryside,Intellectuals,Death of elderly parent,Meandering,Lived-in,Calm,Thoughtful,Protogé,,,,,,,,,,,,,,,,,,,,,,,,,,
Match Point,London,Upwards mobility,Social climbing,Infidelity,Adultery,Ambition,Class distinctions,British upper class,Crime and Punishment,Secret affair,Disturbing,Murder,Violence against female,Luck,Amorality,Nihilist,Cynical,Tonal shift,Lust,Greed,Real estate envy,Enigmatic protagonist,Sexual tension,Chilling,Manor,English countryside,Moral vacancy,Lack of repercussions,Disturbing,Crime,Important Director,Contemporary American auteur,,,,,,,,,,,,,,,,,,,,
The Cutting Edge,Figure skating,Sports,Antagonists to lovers,Competition,Uptight girl/laid back boy,Romcom,Bratty young woman,Training,Coming out of retirement,Olympics,Chemistry,Culture clash,Enchanging insults,Snappily paced,Female athlete,Melting the ice queen,Engaged to the wrong guy,Sexual tension,Snappy dialogue,Personality clash,Prima donna,Dramatic declaration of love,Former athlete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ice Princess,Figure skating,Sports,Female athlete,Mostly female cast,Mentor/mentee,Professional rivalry,Unpopular girl,Makeover,New England,Female writer,Connecticut,Senior year,Science nerd,Gifted child follows dream despite parental opposition,Ambition,Going against parent's wishes,Purusing a new interest,Feel-good,Sparkly,Underdog,Against the odds,Unusual approach,Cold weather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zero Motivation,Israel,Israeli,Hebrew language,Army base,Female soldiers,Office work,Boredom,Rebellion,Young women,Losing your virginity,Tonal balance,Anarchist,Female writer,Female director,Bureaucracy,Desert,Malaise,Mostly female cast,Female friendship,Surrealist,Absurdist,Irreverent,Tonal shift,Paper-pushers,Monotonous job,Episodic,Female on female violence,Huis clos,Directorial debut,Catch-22,Perceptive,Comic timing,Dark comedy,Foreign,Comedic escalation,Hijinks,Acting immaturely,Ordinary life,Banality,Close quarters,Military satire,Dusty,Undercurrent of sadness,Honest,,,,,,,,
Loves Means Zero,Documentary,Tennis,Sports,Made for TV,Coach,Portrait of a great man,Sleazy man,Antihero,Tight,Observant,Archival footage,Mentor/mentee,Florida,Ambivalent,Andre Agassi,Ego,Conversational,Tennis academy,Unflattering,Interview,Bravado,Rise and fall of a relationship,Ruthlessness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seven Days in Hell,Tennis,Sports,Spoof,Mockumentary,Made for TV,HBO,Comedy,Dick jokes,Silly,Raunchy,Messy,Wimbledon,Short film,Allstar cast,Professional rivalry,Ridiculous,Frenetic,Wacky,Non-sequitir humor,Manic,Cartoonish,Crass,Genuine laughs,Competition,Sketchy,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tour de Pharmacy,Cycling,Sports,Mockumentary,Spoof,Made for TV,HBO,Raunchy,Allstar cast,Silly,Irreverent,Goofy,Short film,Doping scandal,Dick jokes,Non-sequitir humor,Tour de France,Competition,1980's,Period piece,Sketchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Break Point,Tennis,Sports,Brothers,Comeback,Getting the team back together,Family,Foils,Hasbeen,Man bonds with child,Weird,Loser protagonist,Pleasurable,Mild-mannered,Comedy,Chuckles,Feel-good,Curmudgeons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How I Live Now,Based on a YA novel,Near-future,Dystopian,War,English countryside,New girl in town,Family ,Cousins,Quasi incest,Teen angst,Troubled teen,Teen female protagonist,Supernatural,Telepathy,Romance,Parents MIA,Survival,Journey home,World War III,Landscape,Nuclear war,Summer,Post-apocalyptic,First love,Immediate,Tense,Escape,British,American abroad,Coming of age,Disclocation,Wilderness,Nature,Unlikely hero,Reluctant hero,,,,,,,,,,,,,,,,,
All the President's Men,Dry,All business,Nixon,Watergate,Newspaper,Journalists,Procedural,Investigation,Scandal,Coverup,Washington,Political,Conspiracy,Opaque,Convoluted,Tense,Urgent,Fast paced,Washington Post,Paranoia,Dialogue-heavy,Based on real events,Long,Mostly male cast,Presidential scandal,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dave,White House,Imposter,Actor playing multiple characters,Politics,Naive guy manipulated by corrupt authority figures,Normal guy hero,Uplifting,Idealism,Optimism,Capra-esque,Prince and the pauper,Fake identity,Doppelganger,Glossy,Comedy,Silly premise,Intrigue,Sentimental,Studio comedy,Warmhearted,Political satire,Wholesome,Presidential scandal,Man doing job he's not qualified for,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Lampoon's Animal House,Fraternity,Campus comedy,Ensemble cast,Vulgar,Raunchy,Iconic,Ribald,Mostly male cast,Chaotic,Absurdist,Boys being boys,Energetic,Manic,Anarchic,Messy,Sketchy,Sleazy,Shenanigans,1960's,Period piece,Joyous,Infantile,Prank war,Slacker protagonists,Collegiate,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Intern,Faux-feminism,Lady boss,Female writer,Female director,Start-up,Workplace,Unlikely friendship,Older man/younger woman,Friendship,Coming out of retirement,Career change,Juggling family and work,Competent female protagonist,Brooklyn,Hipsters,Zeitgeisty,Frothy,Father figure,Shiny,Sweet,Problematic,Marital issues,Second act,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dancer in the Dark,Musical,Dark,Popstar acting,Danish,Single mother,Optimism,Naive protagonist,Desperation,Crime,Murder,Death penalty,Devestating ending,Immigrants,Factory worker,Melodrama,Blindness,Female protagonist,Dimwitted protagonist,Divisive,Fatalist,Powerful,Stylized,Self-Sacrifice,Tonal balance,Avant-garde,Ugly cry,Harrowing,Gritty,Fantastic,Trial scene,Foreign director making movie about America,Foreign contemporary auteur,Brutal,Martyr,Sadistic,Bold,Original,Formally innovative,Bad taste,Visually minimalist,Generic subversion,Important Director,Foreign director making movie about America,,,,,,,,,
Mississippi Burning,Civil Rights,The South,Political activism,Small town,Mississippi,Rural,Based on real events,Gritty,Police,Impassioned,Bloody,FBI,Investigation,Procedural,Racism,Local sheriff,Murder,Segregation,Racial violence,Violent,Graphic,Real life,Moral POV,Harrowing,Visceral,Foreign director making movie about America,Anger,Tense,1960's,Period piece,KKK,Odd couple buddy cops,Help white people,White Supremacists,,,,,,,,,,,,,,,,,,
Wag the Dog,Satire,Conspiracy theories,Politics,White House,Corrupt politicians,Spin doctor,Hollywood,Producing ficitional reality,Silly premise,International crisis,Media blitz,The media,Talky,Swift,Political satire,Hilarious,Cynical,Witty,Screwball,Washington,Presidential scandal,Mostly male cast,Glib,Hollywoodian self-aggrandizement,Hollywoodian self-mockery,Energetic,Producer,,,,,,,,,,,,,,,,,,,,,,,,,
Eighth Grade,Indie,Small,Single father,Tween girl,Insecurity,Middle school,Unpopular girl,Poignant,Sharp,Smart,Social media,Cringey,Simple story,Actor directing,Of its moment,Parenting,Outcast,Loneliness,Awkward,Touching,Uncomfortable,Visceral,Adolescence,Optimism,Embarrassment,Directorial debut,Quality child acting,Ordinary life,Realistic,Real life,Hopeful,Stylistic,Light,Teary,Non-professional actors,Empathetic,Father/daughter,Tween female protagonist,Insecurity,Sensitive,,,,,,,,,,,,
Lol,Popstar acting,Teenagers,Teen female protagonist,First love,Female director,Female writer,Single mother,School trip,Losing your virginity,Boy gets between friends,Remake,Zeitgeisty,Romance,Sleepy,Foreign director making movie about America,Low stakes,Mother/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannah Montana: The Movie,Based on a TV series,Popstar acting,Rural,Small town,The South,Tennessee,Horses,Double life,Maintaining a lie,Fake identity,Secret,Going back home,Celebrity stuck in small town,Celebrity/normal guy,Father/daughter,Musical,Big dance numbers,Celebrity,Learning humility,Getting back in touch with your roots,Feel-good,Fun,Energetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Killers,Discovery about spouse,Spies,Suburbia,Assassins,Married couple,Silly premise,Coming out of retirement,Action comedy,Ridiculous,Finding out significant other is a spy,Caught up in husband's mess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colette,Paris,Period piece,Turn of the century,Long time span,Unhappy marriage,Rise and fall of a relationship,Credit where credit's due,Lesbian,Transperson,Portrait of an artist,Portrait of an author,Lavish,Costumes,Handsome,Headstrong female protagonist,France,Liberal sexual mores,High society,Sexual coming of age,Moral awakening,Liberation,Based on a true story,Seduction,Infidelity,Production design,Sheltered girl experiences real world,Country girl comes to the big city,Belle Epoque,Exploitation,Lust for life,Actor chemistry,Female empowerment,Brisk,,,,,,,,,,,,,,,,,,,
On a Clear Day You Can See Forever,Psychoanalysis,Hypnosis,Musical,Based on a Broadway musical,Romance,High concept,Reincarnation,Time travel,Actor playing multiple characters,Fantasy,Lush,ESP,Hypnotherapy,Oddball,Femme fatale,Obsessive idealization of female love interest,Psychedelic,Trippy,Flashbacks,Split personality,Important Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadet Kelly,Military school,Fish out of water,DCOM,Made for TV,Tween female protagonist,Pink,Outcast,New girl in school,Bubblegum feminism,Makeover,Learning to have fun,Middle school,Individualism vs. conformism,New stepfather,Father/daughter,Moving to a new city,Growing up,Team,Child saves parent,Teary,Learning discipline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spy,Spies,CIA,Action comedy,Pencil pusher goes out into the field,Unlikely hero,Middle aged female protagonist,Profane,Wild,Bloody,Allstar cast,Busy,Silly,European capitals,Transformation,High speed chases,Big budget,Set pieces,Non-sequitir humor,Cheeky,Blithe,Female buddy comedy,Buoyant,Professional success,Espionage,Insecurity,Feminist,Fun,Shenanigans,High body count,Fluffy,Subversive,,,,,,,,,,,,,,,,,,,,,
The Pursuit of Happyness,Father/son,Inspired by a true story,Hustling,Poverty,Black protagonist,1980's,Period piece,Optimism,San Francisco,Homelessness,Bootstraps,American dream,Stockbrokers,Cheesy,Rags to riches,Materialism,Inspirational,Heartfelt,Capitalism,Tearjerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Holiday,Black female protaognist,Romcom,Terminal diagnosis,Remake,Cooking,Chef,Food porn,Hotel,Czech Republic,Karlovy Vary,Resort,Letting go,Treat yo'self,Reckless behavior,Comedy,Nothing to lose,Warm,Amusing,Comfort food,Misunderstanding,Popstar acting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just Wright,Popstar acting,Romcom,Black female protagonist,Sports,Basketball,New Jersey,Female director,Good-hearted,Physical therapist,Cheerful,Engaged to the wrong girl,Less pretty friend,Bad friend,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Pacifier,Babysitting,Fish out of water,Emasculation humor,Man bonds with child,Soldier,Family,Special Ops warrior,Chipper,Disney,Genre-switcher,Explosions,Secret mission,Learning discipline,Unruly children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yours, Mine and Ours (2005)",Remake,Big family,Blended family,Unruly children,New England,Coast,Second marriage,Culture clash,Liberal woman vs. conservative man,Prank war,Chaotic,Farce,Sabotage,Big family,Strict father,Uptight man learns to let go,High school sweethearts reunited,Marital issues,Kids work to get parents back together,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheaper by the Dozen,Remake,Big family,Farce,Comic set pieces,Cutesy,Sweet,Zany,Lighthearted,Moving to a new city,Wholesome,Dad has to take care of household,Juggling career and family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicken Run,Animated,Claymation,Scary,Prison escape,Escape,Dark,England,English countryside,Talking animals,Farm,Eccentric,Charming,Funny,Wicked,Visually inventive,Tender,Touching,Earth-toned,Cinematic allusions,Dramatic,Briskly paced,Competent female protagonist,,British,Co-pro,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marty,Made for TV,Seminal,Warm,Human,Sentimental,Bronx,Black and white,Italian Americans,Misfits,Romance,Understated,Low-key,Loneliness,Good-natured,Simple story,One day,Sincere,Kitchen sink realism,Overbearing mother,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Follow the Fleet,Sailors,Boat,Black and white,Musical,Golden age Hollywood,Musical comedy,Big dance numbers,Popcorn,Lighthearted,Mistaken identity,Misunderstandings,The Navy,Getting the girl back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Funny Girl,Iconic,Musical,Ingénue,Jewess,Ziegfeld Follies,Based on a Broadway musical,Long,Older man/younger woman,Fanny Brice,Backstage,Rags to riches,New York,Vaudeville,Following a man,Rise and fall of a relationship,Melodrama,Riches to rags,Long timespan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
De-Lovely,Based on real events,Portrait of an artist,Repressed homosexuality,Musical,Backstage,Jazz age,In the closet,Bookends,Composer,Biopic,Elegant,Dry,Lifestyle porn,Period piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
